Make,Model,per.Accident.Uninjured,per.A.Minor.Injuries,per.A.Serious.Injuries,per.Accident.Deaths,Aircraft.Accidents,Aircraft.Observations,per.Accident.Severity,Total.Severity,Total.Aircraft.Deaths,Accident.Rate,Mortality.Rate,Survival.Rate
GREEN L/GILNER D,RV-4,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GREEN-FOWLER,PAZMANY PL-1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GREENE R/GREENE S,RANS S 17,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GREENLEAF,EXEC 162F,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GREER,"SIDEWINDER ""S""",0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
GREG CONNELL,PITTS S-2SW,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
MOONEY AIRCRAFT CORP.,M20C,0.0,3.0,0.0,0.0,1,1,3.0,3.0,0.0,1.0,0.0,1.0
GREG HOBBS,LIGHTNING,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
GOEHRING,QUICKIE,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GODWIN,LANCAIR 360,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
MUSICK,LANCAIR 235,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GILLET,C.P. 328,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GINN,THORP T-18,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
GILPATRICK,BABY LAKES,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MURDOCK/GATES/FIELD,KOLB MK-III,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
MURPHEY,VANCRAFT 532,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GILLMORE,BENSON B&M,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GILLETTE,BABY ACE,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
MURPHY,BARRACUDA,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MUNSON ROGER J,RV-8,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GILLESPIE,SPORT COPTER VORTEX,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
MURPHY,GLASAIR III,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
MURPHY,LONG-EZE,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GILES,MUSTANG II,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GILES,G-750,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GILES,202,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GIPPSAERO PTY LTD,GA10,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GIRARD,RV-4,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
MORRISON,RANS-12,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GLASAIR,FT,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
MULEC FRANK A,FP-404,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GLASAIR,III,0.0,0.5,0.5,0.5,2,2,4.5,9.0,1.0,1.0,0.3333333333333333,0.6666666666666667
GLASAIR,II FT,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GLASAIR,GS-2,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GLASAIR,GLASAIR III,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GLASAIR,GL20,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
GLASAIR,2,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GIRGEN,KITFOX II,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
MULLOY CHARLES,ZODIAC 601XL,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GLASAIR,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
MUMM,LANCAIR,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
GLADSTONE,KITFOX,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GISCLAIR,MURPHY RENEGADE SP,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MUNSON,RV-6A,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
GILDERSLEEVE,RV-4,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GILCHRIST,PA14EXP,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
MURPHY,VARI-EZE,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GERALD JONES,2+2,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
MURRAY R. GARDNER,FLY BABY,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MURRAY RICHARD F,AIRCAM BY LOCKWOOD,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
GERNER,EVANS WE-1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
MURRAYAIR,MA1B,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GERDTS MARK E,RV7A,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GERALD NELSON,NELSON WOODY,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GERALD G. HOLLAND,CHALLENGER II,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MURPHY AIRCRAFT,ELITE,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MURRIN FREDERICK L,SOPWITH F1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
MUSE,KR2,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
MUSE,P51D,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GERA,NIEUPORT II,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MUSE,STOL CH 750,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GEORGE R. LOSEY,J6-KARATOO,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MURRAY BLAIR L,FREE BIRD CLASSIC,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
MURRAY,JN4-D,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MURRAY,DA5B,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GIBB,AR-1,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GIBBS,KITFOX IV,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GIBBS,LANCAIR 320,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
MURPHY-CHARLES,PJ-1 (ADVENTURE),0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GIBONEY,THUNDER MUSTANG,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GIBSON MARK,MANTA 503,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
"MURPHY AIRCRAFT MFG, LTD.",SR3500 MOOSE,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
GIDEON,WITTMAN TAILWIND W8,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
GIERTZ,VMAX PROBE,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GIFFORD,TR-4,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GIFT,CHALLENGER II,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
GIGER FRANK R,NIEUPORT II,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GILBERT,SX300,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
GILBERT L. HOUSTON,MONI,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GLASAIR,SH-2,0.0,1.0,0.5,0.5,2,2,5.0,10.0,1.0,1.0,0.25,0.75
GLASAIR,SH-2-RG,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
GLASAIR,SH-2F,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
GLIMN,KITFOX 2-3,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
MOSELER,RAF 2000 GTX SE,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GLOBE,GC 1A,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
MOSELEY/SCORPION,133,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
MOSER GEORG,LANCAIR LEGACY FG,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
MOSES TIM C,QUICKSILVER,0.0,1.0,1.0,1.0,1,1,9.0,9.0,1.0,1.0,0.3333333333333333,0.6666666666666667
GLINES,ACRO DUSTER II SA750,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
MOSHER,AVID HEAVY HAULER,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GLASSAIR,I,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MOSIER ROBERT S,MOSQUITO XET,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GLENN H CURTISS MUSEUM,HUDSON FLYER,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GLEN DAVIS,GLASAIR,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
MOSLEY HS,GN-1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
MOSQUITO,XEL,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MOSS TIMOTHY C,QUICKSILVER MX,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GLOBE,GC-1D,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
MORTENSEN,LOMBARD DILLEY-68,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GLOBE,GC1A,0.0,0.0,1.0,1.0,2,2,8.0,16.0,2.0,1.0,0.5,0.5
GLOBE,GLOBE GC-1A,0.0,1.0,1.0,1.0,1,1,9.0,9.0,1.0,1.0,0.3333333333333333,0.6666666666666667
MORSE FRANK L,REBEL,0.0,1.0,1.0,1.0,1,1,9.0,9.0,1.0,1.0,0.3333333333333333,0.6666666666666667
MORROW,STARDUSTER I,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GLOBE SWIFT,GC-1A,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
MORRISON-KEITEL,VOLKSPLANE-1,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
"MORRISON, MARVIN E.",RV-4,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
GLOVER,TEENIE TWO,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
"GLUFF, ALAN",ZENAIR 200,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MORRISON MARVIN E JR,RV 6A,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
GN-1 AIRCAMPER,MATHES,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GOANS,G-5,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GOBLE,RV-4,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GODBOUT,EXEC 162F,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GODDARD DICK SIM,BENSEN B-8M,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GLASSAIR,SH-2TD,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
MOTLEY VANS,RV-6A,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GLASAIR,SH-2FT,0.0,1.0,1.0,1.0,1,1,9.0,9.0,1.0,1.0,0.3333333333333333,0.6666666666666667
MUELLER,SKYRAIDER 1,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GLASER-DIRKS,DG-200,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MROTEK,MINICAB GY20,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MUDRY,CAP 10B,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GLASER-DIRKS,DG 400/17,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GLASER-DIRKS,DG 300,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MUELLER,Q2,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GLASER DIRKS,DG300,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GLASFLUGEL,STD LIBELLE 201B,0.0,1.0,1.0,1.0,1,1,9.0,9.0,1.0,1.0,0.3333333333333333,0.6666666666666667
GLASER DIRKS,DG 300 ELAN,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
MUELLER,STEWART HEADWIND B,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GLASAIR III,SH-3R,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GLASAIR AVIATION USA LLC,SPORTSMAN GS-2,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MUFFETT,QUICKSLVR SPRNT II,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GLASAIR,SH-2R,0.0,0.0,1.0,1.0,2,2,8.0,16.0,2.0,1.0,0.5,0.5
GLASER-DIRKS,DG-300,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
MOYNIHAN RICHARD D,VANS RV-7A,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GLASER-DIRKS,DG-600,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GLASER-DIRKS,DG-600/18M,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GLASER-DIRKS,DG-800B,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
MOYNAHAN,MOYNAHAN PITTS S-1S,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GLASER-DIRKS,DIRK-DG-400,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GLASER-DIRKS-FLUGZEUBAU,DG-100G,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
MOYES BAILEY,DRAGONFLY,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
MOYES B/BAILEY B,DRAGONFLY,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
MOYES,DRAGONFLY,0.0,0.0,1.0,1.0,2,2,8.0,16.0,2.0,1.0,0.5,0.5
GLASFLUGEL,H201B,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MOULTON HOWARD WELLS,ULTRA-PUP,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
MOTTIER,RV-6,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
GLASFLUGEL,ST LIBELLE,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
MOTORIZED GLIDERS,TIERRA,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
GLASFLUGEL,STANDARD LIBELL,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
HIGHCRAFT,BUCCANEER,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
HIGHER CLASS AVIATION,SUPER HORNET,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
FLUG-UND FAHRZEUGWERKE (FFA),DIAMENT 16.5,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KELLY,F1D,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KEMP,ACRO-SPORT II,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KEMMEYER,SONERAI II,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LOPEZ LANCAIR,360,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LOPEZ PHILLIP,JABIRU J250,0.0,1.0,1.0,1.0,1,1,9.0,9.0,1.0,1.0,0.3333333333333333,0.6666666666666667
KELLY,LONG EZ,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KELLY,KOLB MARK III,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KELLUMS,SONERAI 1,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KEN BROCK MFG. CO,KB-2,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LORAH ELDEN A,PULSAR SPORT 150,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KELLEY,VOLMER AMPHIBIAN B,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
LORANGER,EMERAUDE CP301A,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KELLER,PROSPECTOR FK1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LORELLO,GENESIS,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KEITHLEY THOMAS E,STARDUSTER TOO,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
KEN BROCK,KB-2,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LONNIE W. RATLIFF,MIDGET MUSTANG MM-1,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KENNETH ROEBUCK,VARIEZE,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KENNESON,MERLIN GT,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KENNETH PARMERTER,LOEHLE 5151 MUSTANG,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LONG,EZE,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
KENNETH M FRANZ,ULTRA PUP,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LONG,FEW TF-51,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LONG,LANCAIR ES,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
KENNETH A BERGER,SEAREY LSX,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KENNEDY,SKYCYCLE 2,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LONNIE JOHNSON,RV6A,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KENNEDY,LANCAIR 320,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KENNEDY,CHINOOK PLUS 2,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LONG-EZ,RUTAN,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LONGJEV,RV-6A,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
"KENDALL, BLAIR",RANS S-12,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LONGTIN,KITFOX MODEL III,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KEITH A SMITH,KR-2,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KEITH,VANS RV-6A,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
LORENZ STEPHEN,KITFOX   SERIES 5,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KARR,TITAN TORNADO,0.0,1.0,1.0,1.0,1,1,9.0,9.0,1.0,1.0,0.3333333333333333,0.6666666666666667
KAWASAKI,BK117,0.0,1.0,2.0,2.0,1,1,17.0,17.0,2.0,1.0,0.4,0.6
KAWASAKI,BK-117B-1,0.0,0.0,3.0,3.0,1,1,24.0,24.0,3.0,1.0,0.5,0.5
KAUFFMAN,BD4,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KATE,301,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
LOVERN,PITTS S1C,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KASHAN MICHAEL,BERKUT 540,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KARNS,SKY RANGER,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KEITH,AVID AMPHIBIAN,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KARMY,ROTORWAY EXEC,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LOWE,QUICKIE Q-200,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
KARIBIAN HURANT,THORP T-18,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LOWE,SUPER KOALA,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
KAMTZ RUSSELL H,RV-6A,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KAMTZ,RV-7A,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
KAWASAKI,BK117-B2,0.0,0.0,3.0,3.0,1,1,24.0,24.0,3.0,1.0,0.5,0.5
KAWASAKI,KV-107-II,0.0,0.0,3.0,3.0,1,1,24.0,24.0,3.0,1.0,0.5,0.5
KAWASAKI HEAVY INDUSTRIES LTD.,BK117 B-2,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KAYLOR J E/STRAHLMANN R L,RV-4,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KEAGGY-DAVID,SKYBOLT,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
KEARN,BREEZY,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LOUNSBERY,TAYLOR/COOT-A,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LOUKS,PULSAR XP,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LOUIS EDMONDSON,162F,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
KEATING,QUICKIE II,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KECSKES,DER JAGER D-1X,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KEELEY/TIDD,MK-1,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KEEN,GLASAIR I,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LOUIS AMATO,BUCCANEER,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KEESLER,PULSAR,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
KEESLER,W8 TAILWIND,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KEIL,JAEGER D-IX,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KENNETH PATSCH,FLY BABY II,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KENNETH SAVIDGE,VARI VIGGEN,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KITFOX,KITFOX SPORT,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KINKADE E.5,VANS RV-4,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KINSLER ARTHUR PAUL,KINSLER LANCAIR/MKII,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KINNSON,LANCAIR IV-P TURBINE,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LOCKHEED,P2V-7,0.0,0.0,2.4,2.4,5,5,19.2,96.0,12.0,1.0,0.5,0.5
KINNER,SPORTSTER K,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LOCKHEED,PV2,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
LOCKHEED,SP-2H,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
LOCKHEED,STALKER,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,,
LOCKHEED,P-3B,0.0,0.0,3.0,3.0,1,1,24.0,24.0,3.0,1.0,0.5,0.5
